vru+line,call_id,customer_id,priority,type,date,vru_entry,vru_exit,vru_time,q_start,q_exit,q_time,outcome,ser_start,ser_exit,ser_time,server
AA0113,15586,28695252,1,PS,991206,42266,42272,6,42272,42469,197.0,AGENT,42468,42500,32,SHARON
AA0113,15587,1574243,2,NE,991206,42953,42960,7,42960,43074,114.0,AGENT,43073,43631,558,STEREN
AA0113,15589,23895501,2,PS,991206,44437,44442,5,44442,44526,84.0,AGENT,44525,44618,93,GOLDIE
AA0113,15590,42813816,1,PS,991206,45086,45091,5,45091,45200,109.0,AGENT,45200,45870,670,ROTH
AA0113,15591,57253494,1,PS,991206,45694,45700,6,45700,45788,88.0,AGENT,45787,46348,561,KAZAV
AA0113,15640,33151754,1,PS,991207,36027,36033,6,36033,36070,37.0,AGENT,36068,36145,77,KAZAV
AA0113,15642,2018299,2,PS,991207,37266,37272,6,37272,37296,24.0,AGENT,37296,37393,97,AVI
AA0113,15643,0,0,NW,991207,37707,37716,9,37716,37945,229.0,AGENT,37944,38015,71,GOLDIE
AA0113,15644,10473262,2,PS,991207,38503,38509,6,38509,38534,25.0,AGENT,38533,38604,71,GOLDIE
AA0113,15645,15576689,2,PS,991207,39183,39189,6,39189,39261,72.0,AGENT,39260,39582,322,AVI
AA0113,15646,15247588,1,PS,991207,40076,40081,5,40081,40157,76.0,AGENT,40156,40232,76,ROTH
AA0113,15647,65338329,2,PS,991207,40630,40636,6,40636,40709,73.0,AGENT,40708,40879,171,DORIT
AA0113,15648,14129662,2,NE,991207,41227,41233,6,41233,41392,159.0,AGENT,41390,41553,163,AVI
AA0113,15653,72600836,2,PS,991207,44745,44751,6,44751,44766,15.0,AGENT,44765,44812,47,KAZAV
AA0113,15654,13346390,2,PS,991207,45556,45562,6,45562,45718,156.0,HANG,0,0,0,NO_SERVER
AA0113,15703,69687275,2,PS,991208,36115,36121,6,36121,36205,84.0,AGENT,36203,36663,460,KAZAV
AA0113,15704,50668730,2,PS,991208,36726,36731,5,36731,36774,43.0,HANG,0,0,0,NO_SERVER
AA0113,15705,0,0,NW,991208,37285,37295,10,37295,37317,22.0,HANG,0,0,0,NO_SERVER
AA0113,15706,0,0,NW,991208,37743,37753,10,37753,37995,242.0,HANG,0,0,0,NO_SERVER
AA0113,15709,71520779,1,PS,991208,39034,39039,5,39039,39063,24.0,AGENT,39062,39568,506,AVI
AA0113,15710,58210980,1,PS,991208,39661,39667,6,39667,39739,72.0,HANG,0,0,0,NO_SERVER
AA0113,15711,28519973,2,PS,991208,40112,40117,5,40117,40147,30.0,AGENT,40145,40186,41,AVNI
AA0113,15712,58029620,2,PS,991208,40528,40534,6,40534,40539,5.0,AGENT,40539,40621,82,YITZ
AA0113,15713,36025112,2,PS,991208,40983,40988,5,40988,41068,80.0,AGENT,41066,41186,120,AVI
AA0113,15714,50347749,1,NE,991208,41568,41574,6,41574,41732,158.0,AGENT,41731,42271,540,ROTH
AA0113,15715,0,0,NW,991208,42186,42196,10,42196,42272,76.0,HANG,0,0,0,NO_SERVER
AA0113,15716,0,0,NW,991208,42844,42853,9,42853,42952,99.0,HANG,0,0,0,NO_SERVER
AA0113,15717,63611537,2,PS,991208,43825,43831,6,43831,43883,52.0,AGENT,43882,44257,375,AVI
AA0113,15718,52867744,2,PS,991208,44484,44489,5,44489,44553,64.0,AGENT,44553,44687,134,KAZAV
AA0113,15719,69687275,2,PS,991208,45300,45306,6,45306,45384,78.0,AGENT,45383,45933,550,STEREN
AA0113,15720,22150197,2,PS,991208,46289,46294,5,46294,46298,4.0,AGENT,46297,46643,346,AVNI
AA0113,16130,31909146,2,PS,991215,36547,36552,5,36552,36656,104.0,AGENT,36655,37011,356,BRUHI
AA0113,16132,52867744,2,PS,991215,37509,37514,5,37514,37527,13.0,AGENT,37526,37628,102,AVI
AA0113,16133,68758796,2,PS,991215,38130,38136,6,38136,38240,104.0,AGENT,38240,38384,144,AVI
AA0113,16134,10473262,2,PS,991215,38524,38529,5,38529,38632,103.0,AGENT,38631,38769,138,AVI
AA0113,16135,34169912,1,PS,991215,39101,39107,6,39107,39156,49.0,AGENT,39155,39192,37,AVI
AA0113,16136,30271852,2,PS,991215,39677,39683,6,39683,39689,6.0,AGENT,39689,39861,172,KAZAV
AA0113,16137,53978706,1,PS,991215,40428,40433,5,40433,40521,88.0,AGENT,40520,40594,74,KAZAV
AA0113,16138,23895501,2,PS,991215,41167,41173,6,41173,41212,39.0,AGENT,41211,41408,197,BRUHI
AA0113,16139,31921737,1,PS,991215,41666,41671,5,41671,41707,36.0,AGENT,41706,41812,106,BRUHI
AA0113,16140,58704610,2,PS,991215,42136,42143,7,42143,42156,13.0,AGENT,42155,42478,323,VICKY
AA0113,16143,10587137,2,NE,991215,44623,44628,5,44628,44710,82.0,AGENT,44710,44832,122,ZOHARI
AA0113,16329,64471147,2,PS,991220,36470,36476,6,36476,36515,39.0,HANG,0,0,0,NO_SERVER
AA0113,16330,48820351,2,NE,991220,36800,36805,5,36805,36840,35.0,AGENT,36839,37284,445,KAZAV
AA0113,16331,51294858,2,PS,991220,37467,37473,6,37473,37514,41.0,AGENT,37512,37655,143,STEREN
AA0113,16332,15239874,2,PS,991220,37819,37825,6,37825,37949,124.0,AGENT,37949,38021,72,BRUHI
AA0113,16333,64185333,2,PS,991220,38376,38381,5,38381,38515,134.0,AGENT,38515,38579,64,GOLDIE
AA0113,16334,0,0,NW,991220,39209,39218,9,39218,39419,201.0,AGENT,39418,39481,63,STEREN
AA0113,16339,52748100,1,NE,991220,42435,42440,5,42440,42575,135.0,AGENT,42573,43248,675,STEREN
AA0113,16342,32282782,1,PS,991220,44575,44581,6,44581,44614,33.0,AGENT,44612,44749,137,ZIPI
AA0113,16344,3968047,2,PS,991220,45771,45777,6,45777,45785,8.0,AGENT,45784,45892,108,VICKY
AA0113,16396,23053663,2,PS,991221,36444,36450,6,36450,36571,121.0,AGENT,36570,37179,609,AVNI
AA0113,16397,28520088,2,PS,991221,36794,36800,6,36800,37065,265.0,AGENT,37064,37131,67,MOTI
AA0113,16398,48820351,2,NE,991221,37347,37352,5,37352,37697,345.0,AGENT,37696,38187,491,STEREN
AA0113,16399,10858884,2,NE,991221,38283,38289,6,38289,38471,182.0,AGENT,38470,38541,71,SHARON
AA0113,16402,12482634,2,NE,991221,39528,39534,6,39534,39593,59.0,AGENT,39591,40699,1108,ELI
AA0113,16403,31895295,2,PS,991221,39965,39971,6,39971,39980,9.0,HANG,0,0,0,NO_SERVER
AA0113,16404,309839561,2,PE,991221,40225,40229,4,40229,40324,95.0,AGENT,40323,40688,365,DORIT
AA0113,16405,58029620,2,PS,991221,40981,40986,5,40986,41010,24.0,AGENT,41010,41307,297,MOTI
AA0113,16406,33196999,2,PS,991221,41596,41601,5,41601,41642,41.0,AGENT,41642,41704,62,ZOHARI
AA0113,16407,31909146,2,PS,991221,42130,42136,6,42136,42255,119.0,AGENT,42253,42297,44,STEREN
AA0113,16408,52209434,2,PS,991221,42863,42869,6,42869,42880,11.0,AGENT,42880,42961,81,BRUHI
AA0113,16409,56768120,1,PS,991221,43488,43494,6,43494,43613,119.0,AGENT,43612,43672,60,KAZAV
AA0113,16410,0,0,NW,991221,44181,44190,9,44190,44411,221.0,AGENT,44411,44596,185,STEREN
AA0113,16412,70397559,2,NE,991221,46457,46462,5,46462,46675,213.0,AGENT,46675,47779,1104,ELI
AA0113,16528,563189,2,NE,991223,36462,36467,5,36467,36520,53.0,AGENT,36519,36631,112,VICKY
AA0113,16530,0,0,NW,991223,36977,36986,9,36986,37007,21.0,HANG,0,0,0,NO_SERVER
AA0113,16531,25532086,1,PS,991223,37382,37388,6,37388,37448,60.0,HANG,0,0,0,NO_SERVER
AA0113,16532,25185224,2,PS,991223,37715,37721,6,37721,37767,46.0,HANG,0,0,0,NO_SERVER
AA0113,16533,59623793,2,PS,991223,38114,38120,6,38120,38216,96.0,HANG,0,0,0,NO_SERVER
AA0113,16534,22681993,2,NE,991223,38506,38512,6,38512,38632,120.0,AGENT,38631,38890,259,VICKY
AA0113,16535,34117721,1,PS,991223,39136,39141,5,39141,39153,12.0,AGENT,39152,39241,89,KAZAV
AA0113,16538,69020915,2,PS,991223,40181,40186,5,40186,40227,41.0,AGENT,40226,40397,171,MOTI
AA0113,16540,25229626,2,PS,991223,41388,41394,6,41394,41477,83.0,AGENT,41477,41592,115,KAZAV
AA0113,16541,32174906,2,PS,991223,42070,42076,6,42076,42145,69.0,AGENT,42144,42238,94,AVI
AA0113,16543,58029430,1,PS,991223,43255,43261,6,43261,43325,64.0,AGENT,43324,43419,95,AVI
AA0113,16544,0,0,NW,991223,44151,44160,9,44160,44295,135.0,AGENT,44294,44371,77,VICKY
AA0113,16547,0,0,NW,991223,46694,46703,9,46703,46756,53.0,AGENT,46755,46837,82,VICKY
AA0113,16686,55371850,2,PS,991227,36687,36692,5,36692,36854,162.0,AGENT,36854,36999,145,KAZAV
AA0113,16688,54146154,2,NE,991227,37594,37600,6,37600,37717,117.0,AGENT,37716,37826,110,VICKY
AA0113,16690,59056556,2,PS,991227,38729,38735,6,38735,38770,35.0,AGENT,38769,39000,231,KAZAV
AA0113,16691,47555438,1,PS,991227,39404,39410,6,39410,39476,66.0,AGENT,39475,39537,62,KAZAV
AA0113,16693,33358235,1,PS,991227,40514,40520,6,40520,40647,127.0,AGENT,40646,41040,394,MOTI
AA0113,16698,57460131,2,PS,991227,43839,43845,6,43845,43867,22.0,AGENT,43866,44202,336,ZIPI
AA0113,16699,23895501,2,PS,991227,44465,44470,5,44470,44473,3.0,AGENT,44472,44576,104,KAZAV
AA0113,16757,55279970,2,NE,991228,36562,36568,6,36568,36592,24.0,AGENT,36592,36968,376,KAZAV
AA0113,16758,57766412,2,PS,991228,37015,37021,6,37021,37042,21.0,AGENT,37041,37155,114,ZIPI
AA0113,16759,29266954,1,PS,991228,37390,37396,6,37396,37430,34.0,AGENT,37429,37597,168,KAZAV
AA0113,16760,10587137,2,NE,991228,37966,37971,5,37971,37975,4.0,AGENT,37974,38041,67,STEREN
AA0113,16764,71520779,1,PS,991228,40837,40842,5,40842,40908,66.0,AGENT,40907,41574,667,ROTH
AA0113,16765,59700823,1,PS,991228,41452,41457,5,41457,41580,123.0,AGENT,41579,41704,125,ROTH
AA0113,16766,57536641,1,PS,991228,41982,41988,6,41988,42058,70.0,HANG,0,0,0,NO_SERVER
AA0113,16767,0,0,NW,991228,42592,42602,10,42602,42979,377.0,AGENT,42978,43082,104,STEREN
AA0113,16770,12482634,2,NE,991228,45180,45185,5,45185,45290,105.0,AGENT,45289,45499,210,AVI
AA0115,27915,58232927,2,PS,991202,36154,36159,5,36159,36172,13.0,HANG,0,0,0,NO_SERVER
AA0115,27916,32238313,2,PS,991202,36543,36549,6,36549,36577,28.0,AGENT,36577,36776,199,DORIT
AA0115,27917,2043974,1,NE,991202,37076,37082,6,37082,37427,345.0,AGENT,37426,37488,62,VICKY
AA0115,27919,30442495,2,PS,991202,37952,37958,6,37958,38113,155.0,AGENT,38112,38472,360,DORIT
AA0115,27920,7044944,2,PS,991202,38502,38507,5,38507,38775,268.0,AGENT,38775,38843,68,ROTH
AA0115,27921,56768120,1,PS,991202,38960,38966,6,38966,39287,321.0,AGENT,39286,39488,202,AVNI
AA0115,27922,24806440,1,PS,991202,39479,39484,5,39484,39534,50.0,HANG,0,0,0,NO_SERVER
AA0115,27923,24014011,2,PS,991202,39663,39669,6,39669,39717,48.0,HANG,0,0,0,NO_SERVER
AA0115,27924,23822679,2,PS,991202,40017,40023,6,40023,40091,68.0,AGENT,40090,40304,214,AVNI
AA0115,27925,55319123,2,PS,991202,40287,40293,6,40293,40394,101.0,AGENT,40393,40439,46,MORIAH
AA0115,27926,28136133,2,PS,991202,40697,40703,6,40703,40727,24.0,AGENT,40725,40883,158,SHARON
AA0115,27927,56152374,2,PS,991202,41127,41133,6,41133,41156,23.0,AGENT,41155,41218,63,SHARON
AA0115,27928,57253494,1,PS,991202,41521,41528,7,41528,41574,46.0,AGENT,41573,41791,218,AVI
AA0115,27929,38533188,1,PS,991202,42009,42014,5,42014,42052,38.0,AGENT,42051,42103,52,AVNI
AA0115,27930,3267788,2,PS,991202,42560,42566,6,42566,42630,64.0,AGENT,42630,43243,613,ROTH
AA0115,27933,34169912,1,PS,991202,44713,44718,5,44718,44747,29.0,AGENT,44747,44776,29,GOLDIE
AA0115,27934,0,0,NW,991202,45525,45534,9,45534,45710,176.0,AGENT,45709,45741,32,ROTH
AA0115,27935,52120771,1,NE,991202,46253,46258,5,46258,46319,61.0,AGENT,46319,46363,44,AVI
AA0115,28099,8258329,2,NE,991206,36655,36661,6,36661,36673,12.0,AGENT,36672,36778,106,STEREN
AA0115,28100,25352329,1,PS,991206,37009,37015,6,37015,37152,137.0,AGENT,37151,37211,60,STEREN
AA0115,28102,15239874,2,PS,991206,38308,38314,6,38314,38406,92.0,AGENT,38406,38441,35,VICKY
AA0115,28103,41543000,2,PS,991206,38872,38877,5,38877,38943,66.0,AGENT,38942,39111,169,KAZAV
AA0115,28105,42090605,1,PS,991206,40442,40448,6,40448,40666,218.0,AGENT,40665,40721,56,VICKY
AA0115,28106,54142708,1,PS,991206,41020,41026,6,41026,41201,175.0,AGENT,41200,41363,163,YITZ
AA0115,28107,14025712,2,PS,991206,41609,41615,6,41615,41714,99.0,AGENT,41713,41847,134,ZIPI
AA0115,28108,24439804,2,PS,991206,42123,42129,6,42129,42140,11.0,HANG,0,0,0,NO_SERVER
AA0115,28109,24439804,2,PS,991206,42521,42527,6,42527,42643,116.0,AGENT,42642,43115,473,ZIPI
AA0115,28110,13904420,2,PS,991206,43188,43195,7,43195,43272,77.0,AGENT,43272,43329,57,VICKY
AA0115,28111,67946459,1,PS,991206,43844,43850,6,43850,44035,185.0,AGENT,44034,44210,176,SHARON
AA0115,28112,24477614,2,PS,991206,44696,44701,5,44701,44755,54.0,AGENT,44754,45494,740,ZIPI
AA0115,28113,22207476,2,NE,991206,45380,45386,6,45386,45395,9.0,AGENT,45395,45759,364,YITZ
AA0115,28164,52705076,1,PS,991207,36435,36440,5,36440,36445,5.0,AGENT,36444,36522,78,BASCH
AA0115,28166,64185333,2,PS,991207,37619,37625,6,37625,37854,229.0,AGENT,37853,37938,85,GOLDIE
AA0115,28168,32370231,2,PS,991207,39013,39019,6,39019,39082,63.0,HANG,0,0,0,NO_SERVER
AA0115,28169,3968047,2,PS,991207,39922,39928,6,39928,39938,10.0,AGENT,39937,40152,215,ROTH
AA0115,28170,10587137,2,NE,991207,40475,40481,6,40481,40511,30.0,AGENT,40511,40573,62,KAZAV
AA0115,28172,0,0,NW,991207,41708,41717,9,41717,41877,160.0,AGENT,41876,41916,40,MORIAH
AA0115,28173,213215,2,PS,991207,42570,42576,6,42576,42588,12.0,HANG,0,0,0,NO_SERVER
AA0115,28175,57253817,1,PS,991207,43820,43825,5,43825,43894,69.0,AGENT,43893,44300,407,ROTH
AA0115,28176,33489519,2,PS,991207,44572,44578,6,44578,44649,71.0,AGENT,44648,44909,261,GOLDIE
AA0115,28177,35757616,1,PS,991207,45446,45452,6,45452,45704,252.0,AGENT,45703,45742,39,ROTH
AA0115,28178,57918849,1,NE,991207,46112,46118,6,46118,46131,13.0,AGENT,46130,46372,242,BASCH
AA0115,28226,32389629,2,PS,991208,36538,36544,6,36544,36798,254.0,AGENT,36797,36874,77,AVNI
AA0115,28227,6581441,2,PS,991208,37303,37309,6,37309,37324,15.0,HANG,0,0,0,NO_SERVER
AA0115,28230,17671025,1,PS,991208,38099,38105,6,38105,38164,59.0,AGENT,38164,38280,116,YITZ
AA0115,28231,33009242,1,PS,991208,38717,38722,5,38722,38828,106.0,AGENT,38826,39024,198,AVI
AA0115,28232,13937958,2,PS,991208,39299,39305,6,39305,39380,75.0,AGENT,39379,39603,224,AVNI
AA0115,28233,69687275,2,PS,991208,39852,39858,6,39858,39976,118.0,AGENT,39975,40237,262,AVI
AA0115,28234,24927717,1,PS,991208,40354,40360,6,40360,40468,108.0,AGENT,40467,40534,67,YITZ
AA0115,28235,31834286,1,PS,991208,40888,40894,6,40894,40910,16.0,HANG,0,0,0,NO_SERVER
AA0115,28237,58114869,2,PS,991208,42172,42178,6,42178,42196,18.0,HANG,0,0,0,NO_SERVER
AA0115,28238,55921597,1,NE,991208,42780,42786,6,42786,42864,78.0,AGENT,42863,43015,152,YITZ
AA0115,28241,78191137,2,PS,991208,45125,45131,6,45131,45292,161.0,AGENT,45291,45434,143,AVNI
AA0115,28631,22354435,1,PS,991215,36382,36387,5,36387,36610,223.0,AGENT,36609,36877,268,KAZAV
AA0115,28633,37666542,1,PS,991215,37356,37362,6,37362,37513,151.0,AGENT,37512,37627,115,BRUHI
AA0115,28634,31895295,2,PS,991215,38129,38135,6,38135,38155,20.0,AGENT,38155,38232,77,AVI
AA0115,28636,58704610,2,PS,991215,38967,38973,6,38973,39066,93.0,AGENT,39065,39149,84,AVI
AA0115,28637,27443696,1,PS,991215,39597,39602,5,39602,39610,8.0,AGENT,39610,39643,33,KAZAV
AA0115,28638,5199054,2,PS,991215,40203,40208,5,40208,40222,14.0,AGENT,40222,40247,25,KAZAV
AA0115,28639,38984449,1,PS,991215,40984,40990,6,40990,41034,44.0,AGENT,41033,41190,157,BRUHI
AA0115,28640,67874040,2,PS,991215,41497,41502,5,41502,41529,27.0,AGENT,41528,41732,204,AVI
AA0115,28642,28934537,1,PS,991215,42747,42752,5,42752,42766,14.0,AGENT,42765,42882,117,BRUHI
AA0115,28643,75560649,2,PS,991215,43553,43559,6,43559,43568,9.0,AGENT,43567,43610,43,KAZAV
AA0115,28646,40686347,1,PS,991215,45645,45651,6,45651,45666,15.0,HANG,0,0,0,NO_SERVER
AA0115,28647,57918849,1,NE,991215,46233,46238,5,46238,46412,174.0,AGENT,46411,46620,209,YITZ
AA0115,28835,3968047,2,PS,991220,36371,36377,6,36377,36532,155.0,AGENT,36531,36698,167,STEREN
AA0115,28836,55920755,2,PS,991220,36811,36816,5,36816,36862,46.0,AGENT,36861,36975,114,BRUHI
AA0115,28838,57133001,2,PS,991220,37908,37914,6,37914,37947,33.0,HANG,0,0,0,NO_SERVER
AA0115,28839,59695668,1,PS,991220,38267,38272,5,38272,38281,9.0,HANG,0,0,0,NO_SERVER
AA0115,28840,23895501,2,PS,991220,38835,38841,6,38841,38880,39.0,AGENT,38878,38980,102,ZIPI
AA0115,28841,794495,2,PS,991220,39369,39375,6,39375,39396,21.0,AGENT,39396,39642,246,VICKY
AA0115,28842,50498013,2,PS,991220,39824,39829,5,39829,39851,22.0,AGENT,39849,40162,313,KAZAV
AA0115,28843,3234416,2,PS,991220,40371,40377,6,40377,40511,134.0,AGENT,40510,40597,87,YITZ
AA0115,28844,8073371,2,PS,991220,41013,41019,6,41019,41099,80.0,AGENT,41098,41150,52,YITZ
AA0115,28846,74780917,2,NE,991220,42423,42428,5,42428,42500,72.0,AGENT,42499,42719,220,ZOHARI
AA0115,28848,52031556,2,PS,991220,43865,43871,6,43871,43891,20.0,AGENT,43890,44053,163,GOLDIE
AA0115,28849,58859752,2,PS,991220,44535,44540,5,44540,44549,9.0,AGENT,44549,44716,167,GOLDIE
AA0115,28851,59695668,1,PS,991220,45759,45765,6,45765,45771,6.0,AGENT,45770,45820,50,GOLDIE
AA0115,28902,62517537,1,PS,991221,36342,36347,5,36347,36502,155.0,HANG,0,0,0,NO_SERVER
AA0115,28903,58615477,1,PS,991221,36751,36756,5,36756,36774,18.0,HANG,0,0,0,NO_SERVER
AA0115,28904,57758849,1,PS,991221,37123,37129,6,37129,37297,168.0,AGENT,37296,37472,176,DORIT
AA0115,28906,32827040,1,PS,991221,38382,38388,6,38388,38397,9.0,HANG,0,0,0,NO_SERVER
AA0115,28907,57253494,1,PS,991221,38733,38738,5,38738,38990,252.0,AGENT,38989,39101,112,BRUHI
AA0115,28908,41546904,2,NE,991221,39500,39506,6,39506,39549,43.0,AGENT,39549,39760,211,STEREN
AA0115,28909,50117092,2,PS,991221,39964,39969,5,39969,40141,172.0,AGENT,40140,40343,203,SHARON
AA0115,28910,258152,2,PS,991221,40627,40633,6,40633,40638,5.0,AGENT,40637,40649,12,BRUHI
AA0115,28911,25660283,1,PS,991221,41272,41278,6,41278,41294,16.0,AGENT,41293,41741,448,DORIT
AA0115,28912,10936912,1,PS,991221,41825,41831,6,41831,41877,46.0,AGENT,41877,41952,75,MOTI
AA0115,28914,53953832,2,PS,991221,43104,43110,6,43110,43138,28.0,AGENT,43137,43611,474,SHARON
AA0115,28916,31864937,1,PS,991221,44248,44254,6,44254,44264,10.0,HANG,0,0,0,NO_SERVER
AA0115,28917,38731493,2,PS,991221,45359,45365,6,45365,45383,18.0,AGENT,45382,45701,319,ZOHARI
AA0115,29033,25083353,2,PS,991223,36463,36468,5,36468,36504,36.0,AGENT,36502,36703,201,AVI
AA0115,29034,22131072,2,PS,991223,36735,36741,6,36741,36770,29.0,AGENT,36770,36858,88,BRUHI
AA0115,29035,33123027,1,PS,991223,36960,36966,6,36966,37018,52.0,AGENT,37017,37068,51,ZIPI
AA0115,29036,12482634,2,NE,991223,37418,37423,5,37423,37548,125.0,AGENT,37547,37759,212,VICKY
AA0115,29037,41543000,2,PS,991223,37937,37942,5,37942,38012,70.0,AGENT,38011,38220,209,KAZAV
AA0115,29038,58350968,2,PS,991223,38253,38259,6,38259,38293,34.0,AGENT,38292,38488,196,AVI
AA0115,29040,7915192,2,PS,991223,39288,39294,6,39294,39308,14.0,AGENT,39307,39439,132,AVI
AA0115,29041,15247588,1,PS,991223,39907,39913,6,39913,39919,6.0,AGENT,39917,40002,85,KAZAV
AA0115,29042,0,0,NW,991223,40286,40295,9,40295,40381,86.0,AGENT,40380,40425,45,VICKY
AA0115,29044,16686354,2,NE,991223,41669,41675,6,41675,41717,42.0,HANG,0,0,0,NO_SERVER
AA0115,29045,69560852,2,PS,991223,42284,42290,6,42290,42298,8.0,AGENT,42297,42350,53,KAZAV
AA0115,29046,563189,2,NE,991223,42914,42920,6,42920,42981,61.0,AGENT,42980,43047,67,KAZAV
AA0115,29047,22207476,2,NE,991223,43629,43635,6,43635,43675,40.0,AGENT,43674,44183,509,ELI
AA0115,29048,62866918,1,PS,991223,44313,44319,6,44319,44348,29.0,AGENT,44347,44725,378,STEREN
AA0115,29201,69687275,2,PS,991227,36478,36484,6,36484,36500,16.0,AGENT,36499,36698,199,BRUHI
AA0115,29202,1574243,2,NE,991227,36813,36819,6,36819,36947,128.0,AGENT,36945,37050,105,STEREN
AA0115,29203,7191646,2,NE,991227,37335,37341,6,37341,37420,79.0,AGENT,37419,38141,722,MOSHE
AA0115,29204,29474020,2,PS,991227,37861,37867,6,37867,37912,45.0,AGENT,37911,37951,40,ZIPI
AA0115,29205,0,0,NW,991227,38330,38340,10,38340,38529,189.0,HANG,0,0,0,NO_SERVER
AA0115,29206,0,0,NW,991227,38770,38780,10,38780,38858,78.0,AGENT,38857,38894,37,VICKY
AA0115,29207,306485608,2,PS,991227,39491,39497,6,39497,39508,11.0,AGENT,39506,39524,18,SHARON
AA0115,29209,51994762,2,PS,991227,40558,40563,5,40563,40572,9.0,HANG,0,0,0,NO_SERVER
AA0115,29214,34791335,1,PS,991227,43823,43829,6,43829,43911,82.0,AGENT,43910,44078,168,YITZ
AA0115,29215,15247588,1,PS,991227,44575,44580,5,44580,44585,5.0,AGENT,44584,44694,110,MOTI
AA0115,29273,33123027,1,PS,991228,36729,36734,5,36734,36866,132.0,AGENT,36866,37053,187,MOTI
AA0115,29274,27305960,1,PS,991228,37269,37275,6,37275,37291,16.0,AGENT,37291,37736,445,AVNI
AA0115,29275,57918849,1,NE,991228,37738,37744,6,37744,37820,76.0,AGENT,37819,37967,148,STEREN
AA0115,29276,25750837,2,PS,991228,38375,38381,6,38381,38393,12.0,AGENT,38392,38497,105,ZIPI
AA0115,29277,15247588,1,NE,991228,39006,39012,6,39012,39038,26.0,AGENT,39037,39144,107,KAZAV
AA0115,29278,41546904,2,NE,991228,39972,39978,6,39978,40079,101.0,AGENT,40079,40272,193,KAZAV
AA0115,29279,74780917,2,NE,991228,40738,40743,5,40743,40824,81.0,AGENT,40822,41216,394,KAZAV
AA0115,29280,51277036,2,PS,991228,41303,41308,5,41308,41361,53.0,AGENT,41361,41452,91,AVI
AA0115,29281,69632123,1,PS,991228,41767,41773,6,41773,41973,200.0,AGENT,41972,42148,176,ZIPI
AA0115,29282,7191646,2,NE,991228,42520,42526,6,42526,42534,8.0,AGENT,42533,42596,63,STEREN
AA0115,29283,51735538,2,PS,991228,43025,43031,6,43031,43111,80.0,AGENT,43110,43215,105,KAZAV
AA0115,29284,29347549,1,PS,991228,43850,43856,6,43856,43960,104.0,AGENT,43960,44043,83,STEREN
AA0115,29285,56669294,2,PS,991228,44749,44754,5,44754,44806,52.0,HANG,0,0,0,NO_SERVER
AA0115,29286,69020915,2,PS,991228,45347,45352,5,45352,45397,45.0,AGENT,45396,46025,629,ZIPI
AA0115,29287,17104340,1,PS,991228,45966,45972,6,45972,46061,89.0,AGENT,46061,47133,1072,AVNI
AA0116,12440,0,0,IN,991202,36301,36310,9,36310,36329,19.0,HANG,0,0,0,NO_SERVER
AA0116,12441,0,0,IN,991202,36899,36909,10,36909,36935,26.0,AGENT,36934,37241,307,Z2LIOR
AA0116,12445,0,0,IN,991202,39889,39898,9,39898,39916,18.0,HANG,0,0,0,NO_SERVER
AA0116,12447,0,0,IN,991202,41344,41354,10,41354,41485,131.0,HANG,0,0,0,NO_SERVER
AA0116,12448,0,0,IN,991202,41512,41522,10,41522,41578,56.0,HANG,0,0,0,NO_SERVER
AA0116,12450,0,0,IN,991202,42459,42469,10,42469,42624,155.0,HANG,0,0,0,NO_SERVER
AA0116,12451,0,0,IN,991202,42768,42778,10,42778,43279,501.0,AGENT,43278,44849,1571,Z2OFERZ
AA0116,12452,0,0,IN,991202,43577,43586,9,43586,43604,18.0,AGENT,43604,43622,18,Z2EYAL
AA0116,12454,0,0,IN,991202,44428,44438,10,44438,44629,191.0,HANG,0,0,0,NO_SERVER
AA0116,12455,0,0,IN,991202,44792,44802,10,44802,44887,85.0,AGENT,44886,45366,480,Z2OFERZ
AA0116,12456,0,0,IN,991202,45337,45347,10,45347,45408,61.0,AGENT,45407,45825,418,Z2OFERZ
AA0116,12611,0,0,IN,991206,36704,36713,9,36713,36843,130.0,AGENT,36842,36887,45,Z2ARIE
AA0116,12612,0,0,IN,991206,37676,37686,10,37686,38324,638.0,AGENT,38324,38677,353,Z2SPIEGEL
AA0116,12617,0,0,IN,991206,43041,43050,9,43050,43063,13.0,AGENT,43062,43219,157,Z2ARIE
AA0116,12618,0,0,IN,991206,43347,43356,9,43356,43378,22.0,HANG,0,0,0,NO_SERVER
AA0116,12619,0,0,IN,991206,43654,43663,9,43663,43701,38.0,AGENT,43700,43765,65,Z2SPIEGEL
AA0116,12621,0,0,IN,991206,45131,45140,9,45140,45252,112.0,AGENT,45252,46086,834,Z2SPIEGEL
AA0116,12622,0,0,IN,991206,45257,45266,9,45266,46091,825.0,AGENT,46090,46605,515,Z2SPIEGEL
AA0116,12680,0,0,IN,991207,36545,36555,10,36555,36649,94.0,AGENT,36649,36831,182,Z2SPIEGEL
AA0116,12682,0,0,IN,991207,37331,37341,10,37341,37484,143.0,AGENT,37483,37598,115,Z2EYAL
AA0116,12687,0,0,IN,991207,40700,40709,9,40709,40946,237.0,AGENT,40944,41025,81,Z2EYAL
AA0116,12689,0,0,IN,991207,42378,42388,10,42388,42641,253.0,AGENT,42640,42906,266,Z2EYAL
AA0116,12691,0,0,IN,991207,44009,44019,10,44019,44432,413.0,AGENT,44431,44949,518,Z2EYAL
